fecha,producto_id,sucursal,unidades_vendidas,precio_unitario
2024-01-24,P8,Centro,25,6.59
2024-01-24,P9,Centro,20,2.07
2024-01-24,P10,Centro,22,2.65
2024-01-24,P1,Norte,14,1.55
2024-01-24,P2,Norte,20,9.56
2024-01-24,P3,Norte,16,4.61
2024-01-24,P4,Norte,17,4.16
2024-01-24,P5,Norte,26,1.9
2024-01-24,P6,Norte,23,8.76
2024-01-24,P7,Norte,14,7.48
2024-01-24,P8,Norte,16,6.6
2024-01-24,P9,Norte,14,3.87
2024-01-24,P10,Norte,30,5.39
2024-01-24,P1,Sur,25,6.28
2024-01-24,P2,Sur,16,8.28
2024-01-24,P3,Sur,17,6.55
2024-01-24,P4,Sur,19,7.04
2024-01-24,P5,Sur,18,1.65
2024-01-24,P6,Sur,17,1.69
2024-01-24,P7,Sur,22,8.13
2024-01-24,P8,Sur,23,7.71
2024-01-24,P9,Sur,25,5.32
2024-01-24,P10,Sur,28,5.76
2024-01-25,P1,Centro,22,2.35
2024-01-25,P2,Centro,20,8.52
2024-01-25,P3,Centro,26,7.61
2024-01-25,P4,Centro,27,6.91
2024-01-25,P5,Centro,27,6.93
2024-01-25,P6,Centro,16,5.67
2024-01-25,P7,Centro,12,7.44
2024-01-25,P8,Centro,20,2.23
2024-01-25,P9,Centro,19,9.16
2024-01-25,P10,Centro,28,3.61
2024-01-25,P1,Norte,20,5.46
2024-01-25,P2,Norte,28,2.82
2024-01-25,P3,Norte,21,9.81
2024-01-25,P4,Norte,21,9.99
2024-01-25,P5,Norte,16,4.11
2024-01-25,P6,Norte,15,5.28
2024-01-25,P7,Norte,21,2.41
2024-01-25,P8,Norte,23,7.02
2024-01-25,P9,Norte,18,8.15
2024-01-25,P10,Norte,21,8.97
2024-01-25,P1,Sur,22,7.44
2024-01-25,P2,Sur,15,8.7
2024-01-25,P3,Sur,21,4.35
2024-01-25,P4,Sur,26,8.07
2024-01-25,P5,Sur,19,9.43
2024-01-25,P6,Sur,19,2.02
2024-01-25,P7,Sur,24,5.98
2024-01-25,P8,Sur,21,7.48
2024-01-25,P9,Sur,25,8.51
2024-01-25,P10,Sur,28,7.17
2024-01-26,P1,Centro,27,3.5
2024-01-26,P2,Centro,21,2.92
2024-01-26,P3,Centro,19,9.18
2024-01-26,P4,Centro,17,6.52
2024-01-26,P5,Centro,19,8.44
2024-01-26,P6,Centro,22,9.4
2024-01-26,P7,Centro,26,3.42
2024-01-26,P8,Centro,11,6.42
2024-01-26,P9,Centro,27,8.01
2024-01-26,P10,Centro,17,3.68
2024-01-26,P1,Norte,20,8.88
2024-01-26,P2,Norte,20,5.67
2024-01-26,P3,Norte,19,8.43
2024-01-26,P4,Norte,21,2.8
2024-01-26,P5,Norte,19,9.48
2024-01-26,P6,Norte,14,6.13
2024-01-26,P7,Norte,23,8.2
2024-01-26,P8,Norte,20,1.62
2024-01-26,P9,Norte,23,3.85
2024-01-26,P10,Norte,25,4.29
2024-01-26,P1,Sur,21,1.66
2024-01-26,P2,Sur,21,4.41
2024-01-26,P3,Sur,22,4.45
2024-01-26,P4,Sur,25,6.88
2024-01-26,P5,Sur,29,2.73
2024-01-26,P6,Sur,17,4.74
2024-01-26,P7,Sur,25,4.43
2024-01-26,P8,Sur,27,3.23
2024-01-26,P9,Sur,18,8.0
2024-01-26,P10,Sur,14,8.94
2024-01-27,P1,Centro,20,4.13
2024-01-27,P2,Centro,24,2.15
2024-01-27,P3,Centro,23,4.86
2024-01-27,P4,Centro,28,1.86
2024-01-27,P5,Centro,19,7.99
2024-01-27,P6,Centro,21,3.27
2024-01-27,P7,Centro,18,8.17
2024-01-27,P8,Centro,21,1.67
2024-01-27,P9,Centro,16,3.53
2024-01-27,P10,Centro,22,2.31
2024-01-27,P1,Norte,25,5.78
2024-01-27,P2,Norte,15,1.59
2024-01-27,P3,Norte,16,2.27
2024-01-27,P4,Norte,14,6.43
2024-01-27,P5,Norte,22,5.3
2024-01-27,P6,Norte,15,8.33
2024-01-27,P7,Norte,27,2.6
2024-01-27,P8,Norte,18,8.05
2024-01-27,P9,Norte,17,9.97
2024-01-27,P10,Norte,15,3.12
2024-01-27,P1,Sur,23,2.47
2024-01-27,P2,Sur,20,5.58
2024-01-27,P3,Sur,24,3.38
2024-01-27,P4,Sur,22,2.06
2024-01-27,P5,Sur,14,2.61
2024-01-27,P6,Sur,15,2.28
2024-01-27,P7,Sur,21,2.75
2024-01-27,P8,Sur,16,3.31
2024-01-27,P9,Sur,14,2.72
2024-01-27,P10,Sur,23,3.9
2024-01-28,P1,Centro,20,3.63
2024-01-28,P2,Centro,24,5.94
2024-01-28,P3,Centro,16,3.64
2024-01-28,P4,Centro,22,5.65
2024-01-28,P5,Centro,21,5.6
2024-01-28,P6,Centro,21,7.43
2024-01-28,P7,Centro,20,5.8
2024-01-28,P8,Centro,19,3.37
2024-01-28,P9,Centro,18,2.74
2024-01-28,P10,Centro,13,6.58
2024-01-28,P1,Norte,10,2.99
2024-01-28,P2,Norte,24,1.85
2024-01-28,P3,Norte,24,6.27
2024-01-28,P4,Norte,20,5.59
2024-01-28,P5,Norte,15,5.02
2024-01-28,P6,Norte,14,6.23
2024-01-28,P7,Norte,30,7.49
2024-01-28,P8,Norte,18,5.09
2024-01-28,P9,Norte,20,4.65
2024-01-28,P10,Norte,15,6.6
2024-01-28,P1,Sur,17,7.46
2024-01-28,P2,Sur,16,8.99
2024-01-28,P3,Sur,18,5.56
2024-01-28,P4,Sur,19,1.52
2024-01-28,P5,Sur,25,9.59
2024-01-28,P6,Sur,18,4.26
2024-01-28,P7,Sur,19,2.24
2024-01-28,P8,Sur,22,9.49
2024-01-28,P9,Sur,16,8.84
2024-01-28,P10,Sur,15,7.35
2024-01-29,P1,Centro,23,3.11
2024-01-29,P2,Centro,30,2.34
2024-01-29,P3,Centro,24,4.8
2024-01-29,P4,Centro,21,8.48
2024-01-29,P5,Centro,23,5.75
2024-01-29,P6,Centro,15,1.84
2024-01-29,P7,Centro,17,6.67
2024-01-29,P8,Centro,19,1.69
2024-01-29,P9,Centro,26,9.71
2024-01-29,P10,Centro,17,6.77
2024-01-29,P1,Norte,21,7.66
2024-01-29,P2,Norte,17,8.2
2024-01-29,P3,Norte,11,4.39
2024-01-29,P4,Norte,18,9.76
2024-01-29,P5,Norte,17,3.51
2024-01-29,P6,Norte,22,9.33
2024-01-29,P7,Norte,21,5.59
2024-01-29,P8,Norte,18,5.42
2024-01-29,P9,Norte,19,5.27
2024-01-29,P10,Norte,25,8.37
2024-01-29,P1,Sur,18,4.97
2024-01-29,P2,Sur,24,6.19
2024-01-29,P3,Sur,22,9.9
2024-01-29,P4,Sur,14,2.32
2024-01-29,P5,Sur,22,8.46
2024-01-29,P6,Sur,19,8.35
2024-01-29,P7,Sur,17,2.95
2024-01-29,P8,Sur,34,2.11
2024-01-29,P9,Sur,20,7.93
2024-01-29,P10,Sur,21,2.54
2024-01-30,P1,Centro,26,8.23
2024-01-30,P2,Centro,6,7.74
2024-01-30,P3,Centro,13,8.25
2024-01-30,P4,Centro,21,3.34
2024-01-30,P5,Centro,22,5.08
2024-01-30,P6,Centro,21,8.74
2024-01-30,P7,Centro,14,2.5
2024-01-30,P8,Centro,12,2.54
2024-01-30,P9,Centro,26,9.57
2024-01-30,P10,Centro,17,1.78
2024-01-30,P1,Norte,13,2.94
2024-01-30,P2,Norte,19,9.15
2024-01-30,P3,Norte,21,7.18
2024-01-30,P4,Norte,23,5.88
2024-01-30,P5,Norte,25,3.57
2024-01-30,P6,Norte,19,8.86
2024-01-30,P7,Norte,20,8.86
2024-01-30,P8,Norte,22,3.35
2024-01-30,P9,Norte,22,8.12
2024-01-30,P10,Norte,32,4.46
2024-01-30,P1,Sur,17,3.78
2024-01-30,P2,Sur,20,8.24
2024-01-30,P3,Sur,18,2.72
2024-01-30,P4,Sur,12,4.82
2024-01-30,P5,Sur,19,3.78
2024-01-30,P6,Sur,23,6.16
2024-01-30,P7,Sur,14,5.79
2024-01-30,P8,Sur,32,1.54
2024-01-30,P9,Sur,21,9.26
2024-01-30,P10,Sur,16,2.65
2024-01-31,P1,Centro,14,6.98
2024-01-31,P2,Centro,13,1.94
2024-01-31,P3,Centro,27,8.03
2024-01-31,P4,Centro,16,8.25
2024-01-31,P5,Centro,19,7.26
2024-01-31,P6,Centro,20,5.55
2024-01-31,P7,Centro,18,4.74
2024-01-31,P8,Centro,17,5.45
2024-01-31,P9,Centro,21,6.85
2024-01-31,P10,Centro,20,8.19
2024-01-31,P1,Norte,14,3.64
2024-01-31,P2,Norte,27,8.43
2024-01-31,P3,Norte,17,2.69
2024-01-31,P4,Norte,23,8.55
2024-01-31,P5,Norte,12,2.94
2024-01-31,P6,Norte,29,4.27
2024-01-31,P7,Norte,15,8.19
2024-01-31,P8,Norte,19,3.96
2024-01-31,P9,Norte,27,9.99
2024-01-31,P10,Norte,18,3.45
2024-01-31,P1,Sur,16,4.92
2024-01-31,P2,Sur,30,7.01
2024-01-31,P3,Sur,26,5.87
2024-01-31,P4,Sur,18,5.75
2024-01-31,P5,Sur,23,8.81
2024-01-31,P6,Sur,18,8.46
2024-01-31,P7,Sur,16,4.9
2024-01-31,P8,Sur,18,1.62
2024-01-31,P9,Sur,25,6.39
2024-01-31,P10,Sur,14,1.86
2024-02-01,P1,Centro,23,3.28
2024-02-01,P2,Centro,23,5.13
2024-02-01,P3,Centro,21,2.99
2024-02-01,P4,Centro,23,8.46
2024-02-01,P5,Centro,20,5.33
2024-02-01,P6,Centro,28,4.26
2024-02-01,P7,Centro,20,9.2
2024-02-01,P8,Centro,28,2.14
2024-02-01,P9,Centro,19,2.23
2024-02-01,P10,Centro,27,2.04
2024-02-01,P1,Norte,16,6.91
2024-02-01,P2,Norte,19,9.88
2024-02-01,P3,Norte,19,8.68
2024-02-01,P4,Norte,20,3.41
2024-02-01,P5,Norte,25,6.06
2024-02-01,P6,Norte,20,2.62
2024-02-01,P7,Norte,14,7.37
2024-02-01,P8,Norte,21,5.45
2024-02-01,P9,Norte,16,4.07
2024-02-01,P10,Norte,21,7.63
2024-02-01,P1,Sur,23,4.46
2024-02-01,P2,Sur,22,8.31
2024-02-01,P3,Sur,22,4.57
2024-02-01,P4,Sur,21,4.36
2024-02-01,P5,Sur,18,6.03
2024-02-01,P6,Sur,19,6.17
2024-02-01,P7,Sur,18,6.35
2024-02-01,P8,Sur,17,3.23
2024-02-01,P9,Sur,24,6.62
2024-02-01,P10,Sur,21,1.5
2024-02-02,P1,Centro,21,3.61
2024-02-02,P2,Centro,24,9.95
2024-02-02,P3,Centro,23,8.5
2024-02-02,P4,Centro,21,5.39
2024-02-02,P5,Centro,17,5.46
2024-02-02,P6,Centro,18,4.09
2024-02-02,P7,Centro,20,3.45
2024-02-02,P8,Centro,16,6.81
2024-02-02,P9,Centro,21,7.99
2024-02-02,P10,Centro,17,9.81
2024-02-02,P1,Norte,27,6.94
2024-02-02,P2,Norte,23,9.33
2024-02-02,P3,Norte,28,2.43
2024-02-02,P4,Norte,22,5.9
2024-02-02,P5,Norte,12,8.94
2024-02-02,P6,Norte,11,9.0
2024-02-02,P7,Norte,23,8.95
2024-02-02,P8,Norte,22,4.48
2024-02-02,P9,Norte,17,8.8
2024-02-02,P10,Norte,21,5.71
2024-02-02,P1,Sur,15,2.11
2024-02-02,P2,Sur,22,7.37
2024-02-02,P3,Sur,15,5.28
2024-02-02,P4,Sur,21,9.22
2024-02-02,P5,Sur,14,6.65
2024-02-02,P6,Sur,7,7.94
2024-02-02,P7,Sur,25,7.9
2024-02-02,P8,Sur,17,9.58
2024-02-02,P9,Sur,17,9.95
2024-02-02,P10,Sur,24,2.62
2024-02-03,P1,Centro,11,6.58
2024-02-03,P2,Centro,24,3.63
2024-02-03,P3,Centro,21,6.33
2024-02-03,P4,Centro,24,8.35
2024-02-03,P5,Centro,23,3.12
2024-02-03,P6,Centro,25,1.81
2024-02-03,P7,Centro,19,2.24
2024-02-03,P8,Centro,23,7.35
2024-02-03,P9,Centro,19,7.6
2024-02-03,P10,Centro,25,6.86
2024-02-03,P1,Norte,17,3.98
2024-02-03,P2,Norte,16,9.77
2024-02-03,P3,Norte,20,4.75
2024-02-03,P4,Norte,16,8.92
2024-02-03,P5,Norte,18,9.94
2024-02-03,P6,Norte,26,2.64
2024-02-03,P7,Norte,18,8.4
2024-02-03,P8,Norte,15,2.8
2024-02-03,P9,Norte,12,9.81
2024-02-03,P10,Norte,27,9.95
2024-02-03,P1,Sur,26,5.06
2024-02-03,P2,Sur,18,7.59
2024-02-03,P3,Sur,23,5.29
2024-02-03,P4,Sur,16,7.6
2024-02-03,P5,Sur,14,7.26
2024-02-03,P6,Sur,24,10.0
2024-02-03,P7,Sur,26,8.16
2024-02-03,P8,Sur,17,2.83
2024-02-03,P9,Sur,18,8.21
2024-02-03,P10,Sur,17,3.25
2024-02-04,P1,Centro,14,4.59
2024-02-04,P2,Centro,15,7.06
2024-02-04,P3,Centro,22,7.34
2024-02-04,P4,Centro,22,2.92
2024-02-04,P5,Centro,16,4.07
2024-02-04,P6,Centro,19,4.5
2024-02-04,P7,Centro,19,9.02
2024-02-04,P8,Centro,21,6.81
2024-02-04,P9,Centro,17,2.48
2024-02-04,P10,Centro,16,7.71
2024-02-04,P1,Norte,26,7.82
2024-02-04,P2,Norte,24,8.69
2024-02-04,P3,Norte,22,7.6
2024-02-04,P4,Norte,20,3.38
2024-02-04,P5,Norte,18,3.94
2024-02-04,P6,Norte,9,3.58
2024-02-04,P7,Norte,26,5.21
2024-02-04,P8,Norte,23,6.68
2024-02-04,P9,Norte,24,8.79
2024-02-04,P10,Norte,28,6.55
2024-02-04,P1,Sur,20,2.32
2024-02-04,P2,Sur,17,6.02
2024-02-04,P3,Sur,16,3.45
2024-02-04,P4,Sur,21,4.02
2024-02-04,P5,Sur,25,2.71
2024-02-04,P6,Sur,21,9.76
2024-02-04,P7,Sur,29,7.34
2024-02-04,P8,Sur,21,6.61
2024-02-04,P9,Sur,16,9.51
2024-02-04,P10,Sur,21,8.04
2024-02-05,P1,Centro,22,8.84
2024-02-05,P2,Centro,18,6.69
2024-02-05,P3,Centro,16,7.49
2024-02-05,P4,Centro,19,4.69
2024-02-05,P5,Centro,18,2.51
2024-02-05,P6,Centro,18,8.18
2024-02-05,P7,Centro,22,5.59
2024-02-05,P8,Centro,16,6.07
2024-02-05,P9,Centro,22,8.53
2024-02-05,P10,Centro,22,9.77
2024-02-05,P1,Norte,14,2.0
2024-02-05,P2,Norte,14,4.98
2024-02-05,P3,Norte,21,4.91
2024-02-05,P4,Norte,19,6.14
2024-02-05,P5,Norte,19,9.47
2024-02-05,P6,Norte,15,8.16
2024-02-05,P7,Norte,21,4.97
2024-02-05,P8,Norte,22,3.4
2024-02-05,P9,Norte,12,9.66
2024-02-05,P10,Norte,20,7.06
2024-02-05,P1,Sur,17,9.04
2024-02-05,P2,Sur,22,2.68
2024-02-05,P3,Sur,22,5.08
2024-02-05,P4,Sur,17,2.95
2024-02-05,P5,Sur,19,7.66
2024-02-05,P6,Sur,23,8.37
2024-02-05,P7,Sur,25,3.61
2024-02-05,P8,Sur,17,7.51
2024-02-05,P9,Sur,18,9.66
2024-02-05,P10,Sur,15,4.68
2024-02-06,P1,Centro,18,1.83
2024-02-06,P2,Centro,27,9.76
2024-02-06,P3,Centro,20,3.97
2024-02-06,P4,Centro,18,6.79
2024-02-06,P5,Centro,19,8.52
2024-02-06,P6,Centro,19,7.47
2024-02-06,P7,Centro,21,4.5
2024-02-06,P8,Centro,17,5.01
2024-02-06,P9,Centro,12,4.3
2024-02-06,P10,Centro,16,6.27
2024-02-06,P1,Norte,25,6.79
2024-02-06,P2,Norte,15,5.72
2024-02-06,P3,Norte,23,8.24
2024-02-06,P4,Norte,25,3.36
2024-02-06,P5,Norte,23,6.6
2024-02-06,P6,Norte,26,9.61
2024-02-06,P7,Norte,21,5.59
2024-02-06,P8,Norte,22,2.7
2024-02-06,P9,Norte,25,1.52
2024-02-06,P10,Norte,26,2.95
2024-02-06,P1,Sur,25,5.2
2024-02-06,P2,Sur,26,5.0
2024-02-06,P3,Sur,29,6.37
2024-02-06,P4,Sur,17,8.37
2024-02-06,P5,Sur,20,7.0
2024-02-06,P6,Sur,22,9.23
2024-02-06,P7,Sur,15,5.18
2024-02-06,P8,Sur,19,1.86
2024-02-06,P9,Sur,12,2.51
2024-02-06,P10,Sur,20,6.31
2024-02-07,P1,Centro,22,6.6
2024-02-07,P2,Centro,22,5.53
2024-02-07,P3,Centro,17,9.18
2024-02-07,P4,Centro,27,1.82
2024-02-07,P5,Centro,16,6.04
2024-02-07,P6,Centro,24,9.95
2024-02-07,P7,Centro,19,5.82
2024-02-07,P8,Centro,25,10.0
2024-02-07,P9,Centro,13,4.46
2024-02-07,P10,Centro,21,1.65
2024-02-07,P1,Norte,21,3.11
2024-02-07,P2,Norte,16,3.73
2024-02-07,P3,Norte,16,4.91
2024-02-07,P4,Norte,21,2.78
2024-02-07,P5,Norte,24,5.78
2024-02-07,P6,Norte,18,8.49
2024-02-07,P7,Norte,18,6.77
2024-02-07,P8,Norte,17,8.41
2024-02-07,P9,Norte,20,3.9
2024-02-07,P10,Norte,17,9.52
2024-02-07,P1,Sur,18,6.22
2024-02-07,P2,Sur,22,2.23
2024-02-07,P3,Sur,34,7.39
2024-02-07,P4,Sur,19,2.01
2024-02-07,P5,Sur,24,5.98
2024-02-07,P6,Sur,24,4.43
2024-02-07,P7,Sur,20,6.65
2024-02-07,P8,Sur,17,7.05
2024-02-07,P9,Sur,17,9.5
2024-02-07,P10,Sur,13,5.82
2024-02-08,P1,Centro,17,4.41
2024-02-08,P2,Centro,15,5.6
2024-02-08,P3,Centro,20,2.04
2024-02-08,P4,Centro,20,3.16
2024-02-08,P5,Centro,19,9.19
2024-02-08,P6,Centro,19,9.14
2024-02-08,P7,Centro,17,9.3
2024-02-08,P8,Centro,22,3.71
2024-02-08,P9,Centro,18,7.39
2024-02-08,P10,Centro,16,2.24
2024-02-08,P1,Norte,27,4.97
2024-02-08,P2,Norte,22,5.14
2024-02-08,P3,Norte,24,2.64
2024-02-08,P4,Norte,14,2.9
2024-02-08,P5,Norte,14,5.47
2024-02-08,P6,Norte,15,9.89
2024-02-08,P7,Norte,20,8.35
2024-02-08,P8,Norte,28,8.19
2024-02-08,P9,Norte,20,2.31
2024-02-08,P10,Norte,20,4.96
2024-02-08,P1,Sur,15,5.57
2024-02-08,P2,Sur,23,7.02
2024-02-08,P3,Sur,18,9.05
2024-02-08,P4,Sur,29,8.4
2024-02-08,P5,Sur,17,4.72
2024-02-08,P6,Sur,19,2.87
2024-02-08,P7,Sur,26,9.63
2024-02-08,P8,Sur,19,5.43
2024-02-08,P9,Sur,25,9.6
2024-02-08,P10,Sur,24,8.85
2024-02-09,P1,Centro,15,2.76
2024-02-09,P2,Centro,20,1.56
2024-02-09,P3,Centro,18,9.93
2024-02-09,P4,Centro,26,7.23
2024-02-09,P5,Centro,23,9.28
2024-02-09,P6,Centro,28,2.85
2024-02-09,P7,Centro,24,1.97
2024-02-09,P8,Centro,22,7.83
2024-02-09,P9,Centro,21,5.3
2024-02-09,P10,Centro,21,5.52
2024-02-09,P1,Norte,25,8.99
2024-02-09,P2,Norte,29,3.33
2024-02-09,P3,Norte,24,7.99
2024-02-09,P4,Norte,16,4.03
2024-02-09,P5,Norte,17,4.51
2024-02-09,P6,Norte,14,3.3
2024-02-09,P7,Norte,19,8.77
2024-02-09,P8,Norte,19,2.07
2024-02-09,P9,Norte,20,1.92
2024-02-09,P10,Norte,28,3.63
2024-02-09,P1,Sur,18,9.66
2024-02-09,P2,Sur,22,2.09
2024-02-09,P3,Sur,24,8.44
2024-02-09,P4,Sur,26,5.49
2024-02-09,P5,Sur,21,6.68
2024-02-09,P6,Sur,30,8.43
2024-02-09,P7,Sur,21,9.97
2024-02-09,P8,Sur,8,6.42
2024-02-09,P9,Sur,24,6.65
2024-02-09,P10,Sur,22,3.76
2024-02-10,P1,Centro,23,5.19
2024-02-10,P2,Centro,12,3.93
2024-02-10,P3,Centro,18,5.46
2024-02-10,P4,Centro,23,4.86
2024-02-10,P5,Centro,29,8.55
2024-02-10,P6,Centro,16,6.77
2024-02-10,P7,Centro,17,3.83
2024-02-10,P8,Centro,25,6.94
2024-02-10,P9,Centro,21,9.82
2024-02-10,P10,Centro,22,9.94
2024-02-10,P1,Norte,21,5.02
2024-02-10,P2,Norte,10,6.29
2024-02-10,P3,Norte,21,1.6
2024-02-10,P4,Norte,20,6.33
2024-02-10,P5,Norte,16,8.71
2024-02-10,P6,Norte,19,9.75
2024-02-10,P7,Norte,10,3.56
2024-02-10,P8,Norte,25,8.87
2024-02-10,P9,Norte,11,3.67
2024-02-10,P10,Norte,20,3.61
2024-02-10,P1,Sur,20,4.71
2024-02-10,P2,Sur,26,7.44
2024-02-10,P3,Sur,25,9.99
2024-02-10,P4,Sur,18,2.01
2024-02-10,P5,Sur,14,6.85
2024-02-10,P6,Sur,13,1.65
2024-02-10,P7,Sur,21,2.39
2024-02-10,P8,Sur,17,7.06
2024-02-10,P9,Sur,21,8.3
2024-02-10,P10,Sur,32,2.93
2024-02-11,P1,Centro,20,8.33
2024-02-11,P2,Centro,14,5.34
2024-02-11,P3,Centro,29,7.69
2024-02-11,P4,Centro,19,6.15
2024-02-11,P5,Centro,25,7.97
2024-02-11,P6,Centro,20,1.86
2024-02-11,P7,Centro,19,1.63
2024-02-11,P8,Centro,23,2.51
2024-02-11,P9,Centro,21,6.97
2024-02-11,P10,Centro,20,7.5
2024-02-11,P1,Norte,22,2.18
2024-02-11,P2,Norte,15,6.07
2024-02-11,P3,Norte,24,8.58
2024-02-11,P4,Norte,24,4.56
2024-02-11,P5,Norte,11,9.4
2024-02-11,P6,Norte,17,1.63
2024-02-11,P7,Norte,18,5.95
2024-02-11,P8,Norte,26,6.86
2024-02-11,P9,Norte,27,7.0
2024-02-11,P10,Norte,15,2.77
2024-02-11,P1,Sur,22,4.15
2024-02-11,P2,Sur,21,6.97
2024-02-11,P3,Sur,14,2.22
2024-02-11,P4,Sur,27,2.21
2024-02-11,P5,Sur,18,9.06
2024-02-11,P6,Sur,18,4.74
2024-02-11,P7,Sur,21,7.39
2024-02-11,P8,Sur,22,4.74
2024-02-11,P9,Sur,25,9.03
2024-02-11,P10,Sur,23,8.55
2024-02-12,P1,Centro,18,8.54
2024-02-12,P2,Centro,18,6.99
2024-02-12,P3,Centro,19,9.7
2024-02-12,P4,Centro,21,3.35
2024-02-12,P5,Centro,15,2.86
2024-02-12,P6,Centro,26,8.26
2024-02-12,P7,Centro,20,4.38
2024-02-12,P8,Centro,21,9.69
2024-02-12,P9,Centro,20,8.11
2024-02-12,P10,Centro,12,3.2
2024-02-12,P1,Norte,13,9.26
2024-02-12,P2,Norte,19,7.86
2024-02-12,P3,Norte,23,6.65
2024-02-12,P4,Norte,15,5.68
2024-02-12,P5,Norte,21,3.67
2024-02-12,P6,Norte,27,8.51
2024-02-12,P7,Norte,20,5.16
2024-02-12,P8,Norte,19,7.33
2024-02-12,P9,Norte,29,3.65
2024-02-12,P10,Norte,19,6.64
2024-02-12,P1,Sur,23,7.33
2024-02-12,P2,Sur,26,7.77
2024-02-12,P3,Sur,19,2.2
2024-02-12,P4,Sur,22,9.93
2024-02-12,P5,Sur,19,4.0
2024-02-12,P6,Sur,21,7.91
2024-02-12,P7,Sur,23,4.12
2024-02-12,P8,Sur,23,4.44
2024-02-12,P9,Sur,24,2.47
2024-02-12,P10,Sur,15,9.25
2024-02-13,P1,Centro,22,3.33
2024-02-13,P2,Centro,29,2.35
2024-02-13,P3,Centro,17,5.61
2024-02-13,P4,Centro,23,5.92
2024-02-13,P5,Centro,23,5.03
2024-02-13,P6,Centro,25,8.59
2024-02-13,P7,Centro,16,3.21
2024-02-13,P8,Centro,19,3.4
2024-02-13,P9,Centro,22,3.12
2024-02-13,P10,Centro,14,7.79
2024-02-13,P1,Norte,20,4.99
2024-02-13,P2,Norte,26,3.87
2024-02-13,P3,Norte,31,4.4
2024-02-13,P4,Norte,20,9.59
2024-02-13,P5,Norte,29,6.32
2024-02-13,P6,Norte,27,2.94
2024-02-13,P7,Norte,16,3.88
2024-02-13,P8,Norte,20,8.42
2024-02-13,P9,Norte,14,6.11
2024-02-13,P10,Norte,24,2.16
2024-02-13,P1,Sur,18,8.72
2024-02-13,P2,Sur,19,3.1
2024-02-13,P3,Sur,17,4.09
2024-02-13,P4,Sur,25,3.7
2024-02-13,P5,Sur,22,8.37
2024-02-13,P6,Sur,16,5.12
2024-02-13,P7,Sur,15,5.03
2024-02-13,P8,Sur,15,8.63
2024-02-13,P9,Sur,11,4.84
2024-02-13,P10,Sur,19,4.32
2024-02-14,P1,Centro,28,4.64
2024-02-14,P2,Centro,20,3.37
2024-02-14,P3,Centro,18,7.87
2024-02-14,P4,Centro,21,8.53
2024-02-14,P5,Centro,21,7.03
2024-02-14,P6,Centro,11,9.72
2024-02-14,P7,Centro,16,5.93
2024-02-14,P8,Centro,18,3.8
2024-02-14,P9,Centro,21,4.23
2024-02-14,P10,Centro,20,4.84
2024-02-14,P1,Norte,7,4.23
2024-02-14,P2,Norte,21,9.14
2024-02-14,P3,Norte,15,3.91
2024-02-14,P4,Norte,19,3.07
2024-02-14,P5,Norte,25,4.67
2024-02-14,P6,Norte,19,7.62
2024-02-14,P7,Norte,18,8.13
2024-02-14,P8,Norte,21,2.54
2024-02-14,P9,Norte,24,6.99
2024-02-14,P10,Norte,28,9.84
2024-02-14,P1,Sur,24,6.5
2024-02-14,P2,Sur,26,3.84
2024-02-14,P3,Sur,20,1.74
2024-02-14,P4,Sur,18,3.67
2024-02-14,P5,Sur,23,9.88
2024-02-14,P6,Sur,18,5.27
2024-02-14,P7,Sur,15,6.27
2024-02-14,P8,Sur,16,9.37
2024-02-14,P9,Sur,26,3.62
2024-02-14,P10,Sur,27,6.45
2024-02-15,P1,Centro,21,5.33
2024-02-15,P2,Centro,22,3.56
2024-02-15,P3,Centro,18,2.55
2024-02-15,P4,Centro,17,7.16
2024-02-15,P5,Centro,15,2.74
2024-02-15,P6,Centro,24,9.79
2024-02-15,P7,Centro,22,1.98
2024-02-15,P8,Centro,25,6.09
2024-02-15,P9,Centro,15,2.12
2024-02-15,P10,Centro,23,3.1
2024-02-15,P1,Norte,30,6.79
2024-02-15,P2,Norte,22,6.52
2024-02-15,P3,Norte,19,7.44
2024-02-15,P4,Norte,19,4.7
2024-02-15,P5,Norte,12,8.18
2024-02-15,P6,Norte,23,9.16
2024-02-15,P7,Norte,25,7.99
2024-02-15,P8,Norte,27,7.63
2024-02-15,P9,Norte,16,5.06
2024-02-15,P10,Norte,20,3.14
2024-02-15,P1,Sur,24,5.46
2024-02-15,P2,Sur,9,1.51
2024-02-15,P3,Sur,26,8.19
2024-02-15,P4,Sur,17,8.69
2024-02-15,P5,Sur,27,4.37
2024-02-15,P6,Sur,21,1.94
2024-02-15,P7,Sur,26,3.63
2024-02-15,P8,Sur,31,9.17
2024-02-15,P9,Sur,24,5.32
2024-02-15,P10,Sur,17,7.03
2024-02-16,P1,Centro,18,5.86
2024-02-16,P2,Centro,20,7.24
2024-02-16,P3,Centro,28,7.34
2024-02-16,P4,Centro,25,8.46
2024-02-16,P5,Centro,26,8.3
2024-02-16,P6,Centro,18,4.16
2024-02-16,P7,Centro,31,7.41
2024-02-16,P8,Centro,19,1.74
2024-02-16,P9,Centro,24,8.48
2024-02-16,P10,Centro,14,7.78
2024-02-16,P1,Norte,25,9.85
2024-02-16,P2,Norte,26,6.21
2024-02-16,P3,Norte,18,2.43
2024-02-16,P4,Norte,25,8.71
2024-02-16,P5,Norte,22,9.3
